,_id,title,total_time,yields,ingredients,instructions,image,rating,author,reviews,source,url,description,prepTime,cookTime,totalTime,datePublished,recipeYield,recipeCategory,cookingMethod,recipeCuisine,review_count,keywords
29,5f21b13961c02dddcf3f66a9,Peanut Butter Chocolate Chip Cupcakes,30,6 serving(s),"['1⁄2 cup creamy roasted peanut butter (unsalted)', '1⁄2 cup agave nectar', '2 eggs', '1⁄4 teaspoon celtic sea salt', '1⁄4 teaspoon baking soda', '1⁄2 cup roasted peanuts, chopped (unsalted)', '1⁄2 cup dark chocolate chips 73% cacao']","b'In a large bowl, with a hand blender, mix peanut butter, agave and eggs until creamy.\r\nBlend in salt and baking soda.\r\nMix in peanuts and chocolate.\r\nScoop batter one heaping 1/4 cup at a time into paper lined cupcake tins.\r\nBake at 350\xc2\xb0 for 20-25 minutes.\r\nCool for 2 hours.\r\nTop with Vegan Chocolate Frosting.\r\nServe.'","https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/42/72/14/picvuyd44.jpg",-1,,,food_com,https://www.food.com/recipe/peanut-butter-chocolate-chip-cupcakes-427214,,,,,,,,,,,
30,5f21b27f61c02dddcf3f6746,Chocolate Chip Lime Cookies,50,48 serving(s),"['1 cup butter, softened', '3⁄4 cup firmly packed brown sugar', '0.5 (12 ounce) package milk chocolate chips', '1⁄2 cup granulated sugar', '2 large eggs', '2 teaspoons vanilla', '2 3⁄4 cups flour', '1 teaspoon baking soda', '1⁄4 teaspoon salt', '7 teaspoons lime extract']","b'Beat butter and sugars until they are fluffy (medium setting on a mixer).\r\nGradually add eggs and vanilla and beat well.\r\nCombine flour, salt, and baking soda with the butter mixture, beating at low speed (low setting on a mixer) until blended.\r\nStir in lime extract and chocolate chips.\r\nDrop onto lightly greased cookie sheet with a tablespoon; for bigger cookies, I used an iced tea scoop.\r\nBake at 350 degrees for 8-10 minutes (using the tablespoon), or 15-18 minutes (using the iced tea scoop) or until golden brown.\r\nRemove from oven and let cool completely.'","https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/32/54/pic8qU84L.jpg",-1,,,food_com,https://www.food.com/recipe/chocolate-chip-lime-cookies-253254,,,,,,,,,,,
31,5f21b38a61c02dddcf3f67ce,Peanut Butter Chocolate Chip Cookies,30,,"['1 cup sweet unsalted butter, at room temperature', '1 cup sweet creamy peanut butter (do not use reduced fat versions - I use Jiff or Peter Pan brands)', '1 cup granulated sugar', '1 cup brown sugar or 1 cup light muscovado sugar, packed', '2 large eggs', '2 cups all-purpose flour', '1 teaspoon baking soda', '2 cups semi-sweet chocolate chips']","b'Preheat oven to 325 degrees F.\nHave ready at least 2 baking sheets lined with parchment paper.\nCream butter until smooth.\nAdd peanut butter and both sugars and beat until combined well.\nAdd egg and beat well.\nStir in flour and baking soda gradually until well combined.\nStir in chocolate chips by hand.\nUsing a meatball scooper or a spoon, scoop out small portions of dough and drop onto parchment lined cookie sheets, leaving 2"" gap between each cookie.\nBake for about 15 minutes or until cookies are just firm around the edges- don\'t overbake- if you wait until they are brown on top, they will be too hard.\nSlide parchment sheet, cookies and all, carefully off pan and onto your counter, set a new piece of parchment paper onto your baking sheet and repeat until all dough is baked.\nMeanwhile, as the next batch bakes, remove baked cookies from the parchment and let cool completely on wire racks.\nWipe off the crumbs from the old sheet of parchment and you can reuse it for your next batch.\nThese will keep about 3 days stored in a cookie tin (for crisp cookies) or an airtight plastic container (for softer cookies).'","https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/51/10/4/oticxStySLmdMPAZBhzM_PB%20choc%20chip%20SITE-3.jpg",5.0,,,food_com,https://www.food.com/recipe/peanut-butter-chocolate-chip-cookies-51104,,,,,,,,,,,
32,5f21c14461c02dddcf3f6880,Chocolate Chip Coconut Bar,40,,"['2 eggs', '3⁄4 cup brown sugar', '1⁄4 teaspoon salt', '1⁄2 teaspoon baking soda', '1⁄2 cup flour', '1⁄2 cup oatmeal', '1 teaspoon vanilla', '1 cup coconut', '3⁄4 cup chocolate chips']","b'Beat eggs and brown sugar until fluffy.\nAdd salt,baking soda,vanilla and coconut.\nBeat in flour and oatmeal.\nSpread into a greased 8 in pan.\nSprinkle with chocolate chips.\nBake 350* for 20 minutes.\nCareful not to overcook.'","https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/31/45/08/picWNvgdn.jpg",5.0,,,food_com,https://www.food.com/recipe/chocolate-chip-coconut-bar-314508,,,,,,,,,,,
33,5f21c26961c02dddcf3f68f6,Banana Chocolate Chip Muffins,30,18 serving(s),"['1⁄2 cup unsalted butter', '1 cup granulated sugar', '1 large egg', '1 teaspoon vanilla', '2 medium ripe bananas, mashed (about 3/4 cup)', '1⁄3 cup milk', '1 cup white whole wheat flour', '1 cup unbleached all-purpose flour', '1 1⁄2 teaspoons baking powder', '1⁄2 teaspoon baking soda', '1⁄2 teaspoon salt', '3⁄4 cup chocolate chips', '1 cup toasted walnuts, chopped', '1 cup cinnamon baking chips']","b""Preheat your oven to 350\xc2\xb0F\nIn a medium-sized mixing bowl, cream together the butter and sugar till they're smooth. Beat in the egg, flavoring, banana and milk.\nIn a separate bowl, whisk together the dry ingredients, then gently stir them into the butter mixture.\nSpoon the batter into 18 regular-sized lightly greased muffin cups. Bake the muffins for 20 minutes, or until a cake tester inserted into the center of one comes out clean. Remove them from the oven, and after 10 minutes turn them out of the pan to cool.""","https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/27/01/73/picUl7V6a.jpg",4.5,,,food_com,https://www.food.com/recipe/banana-chocolate-chip-muffins-270173,,,,,,,,,,,
34,5f21c28561c02dddcf3f6903,Ultimate Chocolate Chip Cookies,22,,"['2 cups all-purpose flour', '1 teaspoon baking soda', '1 cup unsalted butter, at room temperature', '1 cup firmly packed light brown sugar', '1⁄2 cup granulated sugar', '3 teaspoons vanilla extract', '1 teaspoon salt', '2 large eggs', '2 cups semi-sweet chocolate chips', '2 cups chopped walnuts (optional)']","b'Evenly space 2 racks in oven.\nHeat oven to 350\xc2\xba.\nMix flour and baking soda.\nBeat butter about 1 minute until fluffy.\nAdd sugars, vanilla and salt.\nBeat until thick and pale, 1 to 2 minutes.\nBeat in eggs until just blended.\nWith spoon, stir in flour mixture, then chocolate and nuts.\nDrop about 2 tablespoons dough per cookie on ungreased cookie sheets, placing 6 on each sheet.\nBake 10 to 12 minutes (two sheets at a time) until golden brown around edges and only lightly colored on top.\nSwitch sheets halfway through baking so they are cooked evenly.\nCool on wire racks 2 to 3 minutes then move cookies to paper towels.\nLeave on towels for 5 minutes before lifting to wire rack to cool completely.\nCool sheets before reusing.\nDough can be refrigerated a day or two or frozen.'","https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/18/51/8/picSluYcn.jpg",4.0,,,food_com,https://www.food.com/recipe/ultimate-chocolate-chip-cookies-18518,,,,,,,,,,,
35,5f21c2f561c02dddcf3f693d,Easy Bake Oven Raisin Chocolate Chip Cookies,17,,"['1 (4 7/8 ounce) package easy bake cookie mix', '2 teaspoons water', '1 tablespoon raisins', '1 tablespoon miniature semisweet chocolate chips', 'sugar']","b'Preheat easybake oven for 15 minutes.\nIn a small bowl, combine cookie mix, water, raisins and chocolate chips. Stir with a spoon until mixture holds together in one big ball. Shape a small amount of dough at a time into a ball. Arrange on an ungreased cookie sheet.\nButter bottom of small drinking glass. Dip buttered glass bottom in sugar. Flatten each ball by pressing with sugar-coated glass.\nBake 10 to 12 minutes in Easybake oven. Remove from oven. Cool on a rack.\nEach package of mix makes about 9 cookies.'","https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/15/22/09/hqFq0egR5memrJdAhgwB_easybake-craisin-chocolatechip-cookies-2155.jpg",5.0,,,food_com,https://www.food.com/recipe/easy-bake-oven-raisin-chocolate-chip-cookies-152209,,,,,,,,,,,
36,5f21c3a961c02dddcf3f6994,Chocolate Chocolate Chip Banana Bread,75,24 serving(s),"['3 cups all-purpose flour', '2 teaspoons baking soda', '1 teaspoon salt', '1⁄4 cup Dutch-processed cocoa powder', '1 cup butter, softened', '2 cups white sugar', '4 eggs', '6 ripe bananas, mashed', '2 teaspoons vanilla extract', '1 cup sour cream', '1 cup semi-sweet chocolate chips']","b'Preheat oven to 350.\nSpray 2 9x5 inch loaf pans or 24 standard size muffin cups with non-stick cooking spray.\nSift together flour, baking soda, salt, and cocoa.\nSet aside.\nIn a large bowl, cream together butter, sugar and eggs.\nStir in bananas and vanilla.\nAdd sifted ingredients, and mix well.\nFold in sour cream and chocolate chips.\nPour half of mixture into each loaf pan, or fill muffin cups 3/4 full.\nBake 50-60 minutes for loaves, or 25-30 minutes for muffins, or until a knife inserted in the center comes away clean.'","https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/72/67/8/picTfrHoN.jpg",5.0,,,food_com,https://www.food.com/recipe/chocolate-chocolate-chip-banana-bread-72678,,,,,,,,,,,
37,5f21c3b261c02dddcf3f6999,Pumpkin Chocolate Chip Cupcakes,50,24 serving(s),"['18 1⁄4 ounces yellow cake mix (pudding in the mix preferred)', '1 cup canned pumpkin', '1⁄2 cup water', '1⁄3 cup oil', '3 eggs', '1 teaspoon cinnamon', '1⁄2 teaspoon nutmeg', '1 cup miniature semisweet chocolate chips', '1 (16 ounce) can vanilla frosting (or your favorite recipe)', '2 teaspoons cinnamon']","b'Heat oven to 350\xc2\xb0F Line 24 muffin cups with paper baking cups. In large bowl, combine all cupcake ingredients except chocolate chips; beat at low speed until moistened. Beat 2 minutes at high speed. Fold in chocolate chips. Fill paper-lined muffin cups 3/4 full.\nBake at 350\xc2\xb0F for 15 to 20 minutes or until toothpick inserted in center comes out clean. Cool in pan 5 minutes. Remove from pan; cool 20 minutes or until completely cooled.\nStir cinnamon into vanilla frosting. Frost cooled cupcakes.'","https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/gk-static/fdc-new/img/fdc-shareGraphic.png",-1,,,food_com,https://www.food.com/recipe/pumpkin-chocolate-chip-cupcakes-489588,,,,,,,,,,,
38,5f21c64561c02dddcf3f6ad1,Yet Another Chocolate Chip Cookie…,0,,[],b'',,-1,,,my_baking_addiction,https://www.mybakingaddiction.com/yet-another-chocolate-chip-cookie/,,,,,,,,,,,
39,5f21c69f61c02dddcf3f6ae7,Banana Chocolate Chip Cake,75,16 serving(s),"['Cake', '1 1⁄2 cups mashed ripe bananas', '2 teaspoons lemon juice', '3 cups flour', '1 1⁄2 teaspoons baking soda', '1⁄4 teaspoon salt', '3⁄4 cup butter', '2 1⁄8 cups sugar', '3 large eggs', '2 teaspoons vanilla', '1 1⁄2 cups buttermilk', '1 cup semi-sweet chocolate chips', 'Frosting', '6 ounces cream cheese, softened', '1⁄2 cup butter, softened', '3 cups powdered sugar', '1⁄3 cup hershey special dark baking cocoa', '1 dash salt', '6 tablespoons heavy cream', '1 teaspoon vanilla extract', '1 cup semisweet mini chocolate chips']","b""Preheat oven to 275.\r\nLine a 9 x 13 pan with parchment paper.\r\nIn a small bowl, mix mashed banana and lemon juice.  Set aside.\r\nIn a medium bowl, mix flour, baking soda, and salt.  Set aside.\r\nIn a large bowl, beat together butter and sugar until fluffy and consistent.\r\nBeat eggs into the butter/sugar mixture one at a time.\r\nAdd 2 tsp vanilla.\r\nAlternate between the flour mixture and buttermilk, adding a little at a time of each to the butter/sugar mixture.\r\nFinally, mix the banana mixture into the rest.\r\nPour batter into prepared pan and bake for 1 hr and 15 min or until toothpick inserted into center comes out clean.\r\nPut cake directly into the freezer from the oven and keep it there at least 45 minutes.  I have kept it in there overnight before, and it turned out wonderfully moist.\r\nFor the frosting, beat cream cheese and butter together until smooth and consistent.\r\nAdd powdered sugar, cocoa, salt, cream, and vanilla.  Mix until creamy and consistent.\r\nStir in mini chocolate chips until consistent.  Coat the cake evenly.\r\nI iced the top of the entire cake, cut it in half the short way, layered one side on top of the other, then covered the rest of the exposed cake with the remaining frosting.\r\nThe more ripe the bananas, the better the cake.  Use the brown ones you're about to have to throw out.\r\nMy husband asked me to re-create the Havana Banana Chocolate Chip Cake they serve at Cheeseburgers in Paradise.  I borrowed from the base of recipe 67256 and frosting recipe 192894.  Been awhile, so I don't know if it was exactly like the Havana Banana, but it made everyone here very happy.  Thanks!""","https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/gk-static/fdc-new/img/fdc-shareGraphic.png",-1,,,food_com,https://www.food.com/recipe/banana-chocolate-chip-cake-280424,,,,,,,,,,,
40,5f21c6f661c02dddcf3f6b13,Peanut Butter Chocolate Chip Cookies,55,30 serving(s),"['1⁄2 cup butter', '1⁄2 cup peanut butter', '1 cup sugar', '2 eggs', '1⁄2 teaspoon vanilla', '1 cup flour', '1 teaspoon baking powder', '1⁄4 teaspoon salt', '1⁄2 cup chocolate chips']","b'Preheat oven to 350*.\r\nIn medium bowl, cream butter, peanut butter, and sugar.\r\nBeat in eggs, one at a time, then stir in vanilla.\r\nCombine flour, baking powder, and salt; stir into peanut butter mix.\r\nDrop by rounded spoonfuls onto ungreased cookie sheet.\r\nBake 8-10 minutes.\r\nAllow to cool 5 minutes on sheet before removing to wire rack to cool completely.'","https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/27/01/18/picHpLG8M.jpg",3.0,,,food_com,https://www.food.com/recipe/peanut-butter-chocolate-chip-cookies-270118,,,,,,,,,,,
41,5f21c73561c02dddcf3f6b32,Chocolate Chip Icebox Cookies,25,,"['3 tablespoons butter, softened (no substitutes)', '2 tablespoons shortening', '1⁄4 cup sugar', '1⁄4 cup packed brown sugar', '1 egg yolk', '1⁄2 teaspoon vanilla extract', '2⁄3 cup all-purpose flour', '1⁄4 teaspoon baking soda', '1⁄4 teaspoon salt', '1⁄4 cup miniature semisweet chocolate chips', '1⁄4 cup finely chopped pecans']","b'In a small mixing bowl, cream the butter, shortening and sugars. Beat in egg yolk and vanilla; mix well. Combine the flour, baking soda and salt; gradually add to creamed mixture and mix well. Stir in chips and pecans. Shape into a 9-in. roll; wrap in plastic wrap. Refrigerate overnight.\r\nUnwrap and cut into 1/4-in. slices. Place 2 inches apart on ungreased baking sheets. Bake at 375\xc2\xb0 for 8-10 minutes or until edges are golden brown. Cool for 2 minutes before removing to wire racks to cool completely.'","https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/feed/161486/YHLfoJ0ESkC2WaRlBZcw_5253ADCC-213F-48C1-A2BF-16E2664703DE.jpeg",5.0,,,food_com,https://www.food.com/recipe/chocolate-chip-icebox-cookies-161486,,,,,,,,,,,
42,5f21c80b61c02dddcf3f6b9a,Loaded Oatmeal Chocolate Chip Spice Cookies,23,36 serving(s),"['1 cup all-purpose flour', '1 cup whole wheat flour', '2 teaspoons cinnamon', '2 teaspoons nutmeg', '1 teaspoon ginger', '1 teaspoon baking powder', '1 teaspoon baking soda', '1 tablespoon pure vanilla extract', '1 cup unsalted butter (room temperature)', '1 cup light brown sugar, firmly packed', '1⁄2 cup granulated sugar', '3 tablespoons milk', '2 large eggs', '3 cups quick oats', '1 cup chocolate chips', '1 1⁄2 cups walnut halves']","b'Preheat your oven to 350\xc2\xb0F.\r\nIn a medium bowl, whisk together white flour, wheat flour, cinnamon, nutmeg, ground ginger, cloves, baking powder, baking soda and salt. Set aside.\r\nIn a large bowl combine butter, with both sugars by creaming them. The easiest way to do this is with an electric mixer. Beat them on medium until they are light and fluffy.\r\nInto the large bowl add the vanilla extract, milk and eggs and beat on medium until all ingredients are mixed. Add in flour mixture and beat on medium again until all ingredients are mixed. Fold in oats, walnuts and chocolate chips.\r\nScoop out 2 tablespoons of dough and shape into a ball. Place it onto a lightly greased cookie sheet. Repeat with remaining dough, spacing them 2 inches apart.\r\nPlace cookie sheet in oven and bake for 10-15 minutes depending on you oven. If you like soft cookies shoot for around 12 or 13 minutes. If you them chewy shoot for 14 or 15 minutes.\r\nRemove cookies from the oven and let cool.'","https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/51/36/picAgDimc.jpg",-1,,,food_com,https://www.food.com/recipe/loaded-oatmeal-chocolate-chip-spice-cookies-255136,,,,,,,,,,,
43,5f21c83361c02dddcf3f6baf,Chocolate Chip-Toffee Scones ,0,12 item(s),"['3 1/4 cups all purpose flour', '1/2 cup sugar', '1 tablespoon plus 1 teaspoon baking powder', '1/4 teaspoon salt', '1 cup semisweet chocolate chips', '1/2 cup walnuts, toasted, chopped', '1/2 cup chocolate-covered English toffee bits', '2 cups chilled whipping cream', '2 tablespoons (1/4 stick) unsalted butter, melted', 'Additional sugar']","b'Preheat oven to 375\xc2\xb0F. Lightly butter 2 heavy large baking sheets. Combine flour, 1/2 cup sugar, baking powder and salt in large bowl. Stir in chocolate chips, nuts and toffee bits. Beat cream in another large bowl until stiff peaks form. Fold whipped cream into dry ingredients. Turn dough out onto lightly floured surface. Knead gently until soft dough forms. about 2 minutes. Form dough into ball; pat out to form 1 1/4-inch-thick round. Cut dough into 12 wedges.\nTransfer wedges to prepared baking sheets, spacing apart. Brush with melted butter. Sprinkle with additional sugar. Bake until golden brown, about 20 minutes. Serve warm.'",,3.5,,"[{'review_text': 'Ah. May. Zing. Sweetness of the toffee and chocolate in a perfect scone. Easy recipe to follow, will definitely make again.Bluehen2001 from NJ', 'rating': 4}, {'review_text': ""Overall, great recipe. I made several changes and it still worked out great. We had to leave out the toffee chips (didn't have them) and the walnuts (Child alergic), still, the family loved them. What is not to love--essentially chocolate chip cookies for breakfast. I think I would have enjoyed it more if I could have used all the ingredients called for.JGB18"", 'rating': 4}, {'review_text': ""These were great. Very light and not as dense as most scones. I didn't have whipping cream and used heavy cream which worked just as well. Instead of chocolate chips and toffee bits, I used mini-chocolate chips, dried cherries and walnuts...delicious. It's posted on our blog - A Twist on an Epicurious Favorite - Chocolate Chip-Dried Cherry Scones http://bit.ly/eR5Ju6friendsfoodfamily from North Easton, MA"", 'rating': 4}, {'review_text': 'subbed dried blueberries and lemon essence. Raves all around. Tried savoury version with same base and blended parma and rosemary, topped with cornmeal, excellent results. Great with chowder! Cold, wintery nights topped with chowder or bisque served with these will never be the same again!ddebora from Richmond Hill, O', 'rating': 4}, {'review_text': 'Oh my gosh! This is one of the best scone recipes I have tried so far! Just made my second batch in less than a week. Entire family gobbled them up so fast!\nWill attempt subbing chocolate chips, toffee and walnuts for dried blueberries and lemon (husbands fav)ddebora from Richmond Hill, O', 'rating': 4}, {'review_text': ""Delicious and easy to make! The recipie made 12 big scones that all of my friends loved. Very easy to make since you don't have to cut in any butter!eolson1216 from New Jersey"", 'rating': 4}, {'review_text': ""I had a cup of cream\nto use up so I made\na half recipe for\nthe toffee-obsessed\nboyfriend. I used\n1/2 cup toffee bits,\n1/2 cup chopped\nchunk dark chocolate\nand 1/4 cup\ncarmelized cocoa\nnibs thrown in. I even screwed up and accidentally turned the cream into butter, but I mixed in the dry stuff anyway and in the end it didn't make any difference. Next time I won't even bother to whip the cream. The\ndough was fairly\nsticky, and by then\nit was too hot in\nthe kitchen so I put\nit in the fridge\nuntil I was ready to\nbake late in the\nday. These were\norgasmic, and made\nabout 8 fairly large\ndomed scones, with a\ndelicate crumb and\nnot too much mixins.\n Will definitely\nmake again.A Cook from Los Angeles, CA"", 'rating': 4}, {'review_text': 'Followed the recipe except for subbing chopped almond roca for the walnuts and toffee. These were easy and delicious, much better than the dry scones you can purchase - not that messy - a cross between the mess of yeast dough and a piecrust. Made two 8"" rounds and cut into 16.jwallace1114', 'rating': 3}, {'review_text': 'Everyone loves these. To save time when I make them in the mornings, I mix all the dry ingredients in a bowl or ziploc and set aside and put the mixing bowl for the cream and the beaters in the fridg or freezer.In the morning I quickly whip the cream and continue with the recipe. I, too, shape into two rounds and cut each into 8. They are plenty big. The sticky dough is worth the effort. I follow the recipe to a ""T"" and have never been disappointedA Cook from Phoenix', 'rating': 4}, {'review_text': ""These were pretty\ngood but I don't\nquite think 4 stars.\n It took about 30\nminutes before they\nturned golden brown.\n I had no problem\nwith the dough--used\nmy Kitchenaid with\nthe dough hook to\nknead into a ball.\nWedges looked great\non the pan before I\nput them in the oven\nbut they did not\nhold their shape\nwell at all--just\nblobs when they were\ndone. Seemed a bit\ndry to me but I just\nspread on extra\nbutter before eating\nand that took care\nof it.A Cook from Syracuse, NY"", 'rating': 3}, {'review_text': 'I have to admit I did not follow the recipe\nexactly as -is. I did not have English toffee bits\nso I substituted white chocolate chips. I also left\nout the walnuts as I was making these for a\nfriend and her 4 year old daughter and was\nunsure if the daughter had a nut allergy. Next\ntime I will make the recipe as-is so I know what\nI missed by not having the toffee bits! After\nadding the whipped cream, I did find the dough\nto be a bit sticky to work with, but I solved that\nproblem by mixing it with my hands. The\nscones turned out beautifully. They warm up\nnicely, too. I also made the tangerine and\ncranberry scones on this site. It was nice to be\nable to compare a whipped-cream scone to a\nbutter-and-egg scone. I have to say, I liked\nthem both.samlh from MN', 'rating': 4}, {'review_text': 'I make these scones\nwith blueberries\nand white chocolate\nchunks (Starbucks\nidea but these are\nWAY better). I get\na requests for\nthese for every\nbrunch I host. They\nare a little bit of\nwork and messy, but\ntotally worth it.Frenchlaundry from Edmonton, AB', 'rating': 4}, {'review_text': 'These are amazing.\nHalfway through\nmaking them I swore\nI would not make\nthem again because\nthey were so messy.\n I used a too-small\nbowl to mix and it\noverflowed from the\ntop. I ended up\njust dumping all the\ningredients onto a\ngranite surface to\nincorporate. They\nturned out\nwonderfully! They\nsave really well,\nalso. Several days\nlater they are still\ngood after being\nheated for 15\nseconds in the\nmicrowave. Highly\nrecommended!A Cook from Fort Worth, TX', 'rating': 4}, {'review_text': 'I love this recipe\nbecause I always get\nreally\nmoist scones. I like\nthe moist dense ones\nrather than the\nbready kind. I left\nout all the\nchocolate and toffee\nstuff and made it\nwith just currents\nand another batch\nwith just ginger. It\ncomes out moist and\ndelicious every\ntime. And...\nactually 2 cups of\nwhip cream is less\ncalories than the\namount of butter\nthat some recipes\ncall for.A Cook from San Francisco, CA', 'rating': 4}, {'review_text': ""My dough ended up too wet to roll out. I ended up dropping spoonfuls onto a cookie sheet lines with parchment paper and sprayed with cooking spray (I hate buttering pans!). My guess is that I didn't whip the cream long enough. They still taste great, though! Even if they're not right out of the oven, microwave them for a few seconds, and they're yummy!A Cook from Fullerton, CA"", 'rating': 3}, {'review_text': 'I made two half batches, one without\nwhipping the cream and one with whipping\nthe cream as stated in the recipe. The\nscones made without whipping the cream\nfirst were definitely flatter and spread out\nwider than the batch made with the\nwhipped cream. I think it is worth taking the\nextra couple of minutes to whip the cream.\nI made 2 rounds which each cut into 8\nscones which were still pretty big so next\ntime I will try using my round cutter to make\nthe traditional oven scone shapes from\nScotland. I had no problems with the dough\nwith either batch. I left out the nuts for the\nkids and they loved them.aileenhome from Basking Ridge, NJ', 'rating': 4}, {'review_text': 'This is the most delicious scone with chocolate and toffee that just oozes when eaten warm! This is often requested by friends and family!A Cook from Sterling, IL', 'rating': 4}, {'review_text': ""For those looking for a way to lighten this recipe, I've had good success with using 1 cup whipping cream and then gradually adding skim milk to the dough until it comes together (usually about 3/4 cup). Skip the butter glaze and instead glaze with skim milk. And if I make a whole batch, I made two dough rounds and cut each into 8 scones.\nI've tried using all skim milk, but in my opinion the texture and taste really suffer.A Cook from Herndon, VA"", 'rating': 4}, {'review_text': ""ve to make scones and am so glad that i found this recipe. made it for the first time to take to an event and got RAVE reviews! followed reviewers who said to reduce the baking powder to 1T, 1/4t., upped the toffee bits to 1 cup, used regular toffee bits rather than choc covered (which i think would have been serious overkill). didn't have 2 full cups of whipping cream so used about 1/2 cup of 1/2 & 1/2 to make up the difference. whipped that all up but not to hard peaks. dumped all of the dry ingredients into my kitchenaid bowl, whipped the cream with my hand blender, folded together, then used the bread hook to knead the dough. dough was pretty sticky but using enough flour on the counter and hands proved sufficient. made 2 balls/disks and cut each into 8 wedges. didn't even bother with the butter and extra sugar and they were over the top! will be using the basic dough to make other variations -- apricot, rum raisin, etc.A Cook from greensboro, nc"", 'rating': 4}, {'review_text': ""The previous reviewers were right that these are easy and absolutely delicious. I cut the baking powder and didn't whip the cream like suggested and got light, fluffy scones. I had trouble, though, with kneading, shaping, and cutting the dough; it was incredibly soft, sticky, and hard to work with. My advice is, after folding in the cream, just mix it gently in the bowl with a wooden spoon and then drop heaping tablespoonfuls of the dough onto parchment-lined baking sheets. Seventeen minutes was a perfect baking time, I found, and they slid right off the parchment perfectly. They aren't perfect wedges this way, but I yielded about 30 scones that were 2 to 3 inches in diameter; I can't imagine wanting them bigger, and they'll feed more people that way. Will definitely make again (and would bump up to 1 c. of toffee).A Cook from Plano, TX"", 'rating': 3}, {'review_text': ""I'm always looking to cut calories and fat so made these with skim milk rather than cream. The dough was a pain and I ended up with wonderful biscuits. The next time I used single serving greased and floured heart shaped pans and my daughters were thrilled. I'm sure that they are that much better with the cream but if you want to lighten up the recipe, I recommend using skim milk and forgoing the traditional scone shape. Just wonderful!Sueviolette from Gulf Breeze, FL"", 'rating': 4}, {'review_text': ""The moisture and lightness of this scone is unlike anything I've experienced before with scones. For those who are expecting a more dense, buttery, flaky crumb, you might want to keep on looking, but I would still recommend this recipe. They're basically miniature, creamy, light cakes! MMMM. I might add peanut butter chips next time.A Cook from Ann Arbor, MI"", 'rating': 3}, {'review_text': 'I served this for brunch and everyone was delighted. The lemon cream scones on this site are also delicious and I often substitute other flavors for the lemon peel.A Cook from phoenix AZ', 'rating': 4}, {'review_text': ""I agree with the previous reviewer. Probably the best scone recipe I've ever tried. My fiancee is a scone fanatic and these are by far his favorite. Will make it over and over again!lhl9844 from College Station, TX"", 'rating': 4}, {'review_text': ""So yummy! I was intrigued by the fact that this scone recipe didn't use butter but whipping cream instead. Fresh out of the oven, the toffee bits were chewy and the scone was very moist. Scones were still good after 2 days and although the texture changed (became a bit more crumbly and dry), they were still outstanding! Probably the best scone recipe I've tried!lhl9844 from College Station, TX"", 'rating': 4}]",epicurious,https://www.epicurious.com/recipes/food/views/chocolate-chip-toffee-scones-4290,,,,,,,,,,,
44,5f21cc2561c02dddcf3f6d9d,Deep Dish Chocolate Chip Cookies,35,8 serving(s),"['1 (15 -16 ounce) package refrigerated chocolate chip cookie dough', '1 pint vanilla ice cream']","b'Fill ramekins 1/2"" deep with raw cookie dough.\nPlace ramekins on a cookie sheet and put in middle rack of oven.\nBake 375 degrees for 12-18 minutes or till top starts to turn golden brown (you want them slightly underdone, but not too doughy).\nRemove from oven and place each ramekin on a pretty napkin so that you can hold the hot dish as you eat.\nTop with a scoop of ice cream and enjoy!'","https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/41/29/86/picgq6L1u.jpg",5.0,,,food_com,https://www.food.com/recipe/deep-dish-chocolate-chip-cookies-412986,,,,,,,,,,,
